site,section,title,summary,link,published,body,clustering_index
livemint,markets,"Bajaj Finance Q3 Results 2026 Highlights: PAT dips 5.6% YoY to  ₹4,066 crore — What impacted the bottomline?",Bajaj Finance Q3 Results 2026 Highlights: The company posted a decline in net profit contrary to market expectations of an almost 20% increase.,https://www.livemint.com/market/stock-market-news/bajaj-finance-q3-results-2026-live-bajaj-finance-share-price-bajaj-finance-q3-earnings-profit-3-february-2026-11770104421345.html,2026-02-03 08:03:24+00:00,"Bajaj Finance Q3 Results 2026 Highlights:Non-banking finance company (NBFC) Bajaj Finance announced its third quarter results on Tuesday, February 3.
The company posted a decline in net profit contrary to market expectations of an almost 20% increase. Bajaj Finance said its Q3 profit was impacted by the accelerated ECL provision of₹1,406 crore and a one-time exceptional charge of₹265 crore due to the implementation of the new labour code.
Bajaj Finance witnessed a 5.6% year-on-year (YoY) decline in its net profit to₹4,066 crore during the quarter under review. However, its net interest income rose 21% in Q3 FY26 to₹11,317 crore from₹9,382 crore in Q3 FY25.
Gross NPA and Net NPA as of 31 December 2025 stood at 1.21 % and 0.47% respectively, as against 1.12% and 0.48% as of 31 December 2024. The provisioning coverage ratio on stage 3 assets was 61%.
Capital adequacy ratio (CRAR) (including Tier-II capital) as of 31 December 2025 was 21.45%. The Tier-I capital was 20.60%.
On a standalone basis, net interest income increased by 20% in Q3FY26 to₹10,231 crore from₹8,500 crore in Q3FY25. Profit after tax (PAT) in Q3FY26 was₹4,581 crore, up 23.6%.
Gross NPA and Net NPA as of 31 December 2025 stood at 1.21 % and 0.47% respectively, as against 1.12% and 0.48% as of 31 December 2024. The provisioning coverage ratio on stage 3 assets was 61 %.
Loan losses and provisions in Q3 FY26 were₹3,625 crore. The company said that before the accelerated ECL provision of₹1,406 crore, the figure was₹2,219 crore in Q3 FY26 as against₹2,043 crore in Q3 FY25, an increase of 9%.
The consolidated net interest income (NII) increased by 21% YoY in Q3 FY26 to~₹11,317 crore from₹9,382 crore in Q3 FY25.
Bajaj Finance posted a 5.6% year-on-year (YoY) decline in the net profit to₹4066 crore during the quarter under review. The company said its bottomline was hit by an accelerated ECL provision of~₹1,406 crore and one-time impact of new labour code.
The company took a one-time exceptional charge of~₹265 crore towards increase in gratuity liabilities arising from past service cost on account of the New Labour Codes released on 21 November 2025.
Bajaj Finance saw steady quarterly growth, with AUM reaching₹4.9 trn, registering growth of ~5% QoQ and 22% YoY.
We expect margins to be broadly stable or marginally improve on account of moderating CoFs. PPoP is expected to reach ~₹9.3 bn, registering 5% sequential growth.
We expect credit costs to moderate marginally on a sequential basis, to <2%, while overall asset quality would remain robust, with GS3 and NS3 remaining at ~1.2% and 0.6%, respectively.
We expect our NBFC universe to enter a phase of healthier growth momentum, underpinned by broad-based AUM expansion across the SME, consumer finance, and vehicle finance segments. Asset quality trends are largely stable, with some improvement led by better collection efficiency.
Improving disbursement traction, supported by strong festive demand, GST rate moderation across key products (despite some moderation in ticket size), rural recovery, and sustained mortgage demand are likely to drive sequential acceleration in growth.
We expect margins to be broadly stable or marginally improve, as CoFs continue to moderate owing to the RBI rate cut (with MCLR transmission by banks) and some benefits on variable-rate loans passed on to customers. Operating metrics are expected to remain resilient, positioning the sector favourably.
On asset quality and credit costs, we expect asset quality to remain stable, while credit costs are likely to be contained and see some moderation on account of improved collection efficiency and strengthening cash flows. Overall, we see steady growth and a slight moderation in credit costs leading to improved profitability in Q3FY26.
Following a good monsoon, repo rate cuts, and GST cut-led demand impetus, we expect credit costs and profitability to improve further in H2FY26, with growth remaining healthy.
Assets under management (AUM) grew by 22% to approximately₹485,900 crore as of 31 December 2025 as compared to₹398,043 crore as of 31 December 2024. In Q3 FY26, AUM grew by approximately₹23,600 crore.
PL Capital expects net interest margin to remain stable in Q3. It has pegged Q3 FY26 NIM figure at 9.4%, a decline of 30 bps YoY and 12 bps QoQ. The brokerage expects Bajaj Finance to pass on the benefit of a lower CoF to customers.
Commentaries on NIM trajectory and credit costs are the key monitorables, as per domestic brokerage MOSL.
Bajaj Finance's new loans booked grew 15% YoY to 13.9mn and BAF added 4.8mn new customers in the quarter, taking the total number of customers to 115.4mn.
Bajaj Housing Finance stock ends 6.65% higher at₹974.55 on the BSE ahead of the Q3 results announcement.
Prabhudas Lilladher Capital sees NII growing 19.1% YoY to₹11,171 crore. Profit could grow 21.8% YoY to₹5246.6 crore. The company reported 22% YoY growth in AUM to₹4,859 billion due to slower growth in MSME and mortgage businesses.
Bajaj Finance share price jumped 7% to₹974.55 on the BSE ahead of the Q3 results announcement and broader market optimism amid India-US trade deal.
Bajaj Finance reported 22% yoy and 5% qoq AUM growth in 3QFY26. We bake in qoq flat spreads of 8.5% as moderation in yields is offset by a marginally lower cost of borrowings. Fee income will likely be moderate at 13% yoy, said KIE.
MOSL sees Bajaj Finance Q3 NII at₹11268.1 crore, a growth of 20.1% YoY. Meanwhile, net profit is seen surging 20.2% YoY to₹5173.2 crore as per its estimates.
We expect cost-to-average AUM ratio to remain moderate at 3.8% (down 20 bps yoy, flat qoq), tempered by new labor code. We pen down credit costs of 1.95% for 3QFY26E (2.0-2.3% in the previous four quarters). We are not building any impact of capital gains from stake sale in subsidiaries.
Kotak Institutional Equities expects Bajaj Finance's Q3 NII to rise 21.1% year-over-year (YoY) to₹11,360.7 crore, while its PAT could grow 20.3% as per its estimates to₹5181.4 crore.
""Meeting of Board of Directors of the Company will be held on Tuesday, 3 February 2026, inter-alia, to consider and approve the unaudited standalone and consolidated financial results of the Company for the quarter and nine months ended 31 December 2025,” Bajaj Finance said in an exchange filing last month.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
reuters,world,"Singapore air show kicks off amid supply chain strains, regional demand surge - Reuters","<a href=""https://news.google.com/rss/articles/CBMiywFBVV95cUxQVG5aNVU4ekRlTXJ4cWRMVGRrRDZ5VG9YclA0Yi16VU5RTXRzUVRvUXcyeUk3S1BEZjNxMFY0SWMzMXFuSUhaVGlfU0xjZF90T3NMNW8wYmdtcGdsMWlacTQ1ZkZoT1pYZjF2Z2l5REYtci1DNDhINHdKU0Ryd2xrY0laTHBFMFJjN3hGR0FCM2pyQU5lRWFMdUM0bWw0SGVUUER2dVdOV1Rqb2VLaVpSQWJYa2xvVVFfTTc4dmJZOWJWRU5ZMWRqMk9wTQ?oc=5"" target=""_blank"">Singapore air show kicks off amid supply chain strains, regional demand surge</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiywFBVV95cUxQVG5aNVU4ekRlTXJ4cWRMVGRrRDZ5VG9YclA0Yi16VU5RTXRzUVRvUXcyeUk3S1BEZjNxMFY0SWMzMXFuSUhaVGlfU0xjZF90T3NMNW8wYmdtcGdsMWlacTQ1ZkZoT1pYZjF2Z2l5REYtci1DNDhINHdKU0Ryd2xrY0laTHBFMFJjN3hGR0FCM2pyQU5lRWFMdUM0bWw0SGVUUER2dVdOV1Rqb2VLaVpSQWJYa2xvVVFfTTc4dmJZOWJWRU5ZMWRqMk9wTQ?oc=5,2026-02-03 08:05:01+00:00,,
economic_times,markets,"MFs’ Bets: 15 smallcap stocks turn volatile, tumble up to 50% in 3 months. Do you own any?",,https://economictimes.indiatimes.com/markets/stocks/news/mfs-bets-15-smallcap-stocks-turn-volatile-tumble-up-to-50-in-3-months-do-you-own-any/slideshow/127880622.cms,2026-02-03 08:09:02+00:00,"Smallcap stocks have endured a bruising three months, with the index sliding more than 13% and several stocks shedding up to 50% of their value. Sentiment, however, may be showing early signs of improvement. Over the last two sessions, the Sensex has rallied more than 3,500 points, including a sharp 2,500-point surge on Tuesday (February 3), after India and the US reached a trade agreement.
Under the deal, the US will roll back the punitive 25% tariff and cut reciprocal tariffs to 18% from 25%, while India has agreed to halt purchases of Russian oil. With sentiment improving, several smallcap stocks could also see a strong rebound, with some already trading higher in today’s session. To explore opportunities, we analyzed 357 smallcap stocks in which mutual funds increased their holdings in Q4. Around 100 of these have fallen more than 20%, and 15 have dropped 35–50% over the past three months—despite growing mutual fund interest—making them potential recovery candidates. It should be noted that this trend analysis is for informational purposes only and is not a recommendation. (Data Source: ACE Equity).
Shares have fallen 51% over the last three months, sliding from Rs 753 to Rs 371.In the December ’25 quarter, mutual fund holdings rose to 17.36% from 16.49%.
The stock price dropped 45% over the past three months, declining from Rs 1,692 to Rs 928. Mutual fund holdings increased to 5.09% from 4.74% in the December ’25 quarter.
The stock declined 43% in the last three months, falling from Rs 215 to Rs 121.Mutual fund holdings rose to 0.38% from 0.35% in the December ’25 quarter.
Shares fell 43% over the last three months, easing from Rs 977 to Rs 558.Mutual fund holdings increased to 4.12% from 3.88% in the December ’25 quarter.
The stock price dropped 41% in three months, sliding from Rs 151 to Rs 89.Mutual fund holdings rose to 18.37% from 17.50% in the December ’25 quarter.
The stocks declined 40% over the past three months, moving from Rs 367 to Rs 220.Mutual fund holdings increased to 0.15% from 0.14% in the December ’25 quarter.
The share price has fallen 39% in the last three months, dropping from Rs 122 to Rs 75.Mutual fund holdings rose to 0.31% from 0.25% in the December ’25 quarter.
The stock dropped 38% over three months, falling from Rs 533 to Rs 328.Mutual fund holdings inched up to 3.96% from 3.95%.
The share price fell 38% in three months, sliding from Rs 656 to Rs 406.Mutual fund holdings rose to 2.01% from 1.77% in the December ’25 quarter.
Shares declined 37% over the past three months, dropping from Rs 3,079 to Rs 1,929.Mutual fund holdings increased to 3.78% from 3.62%.
The stock price dropped 37% in three months, slipping from Rs 237 to Rs 148.Mutual fund holdings rose to 12.20% from 11.94%.
Shares have fallen 37% over the past three months, declining from Rs 1,857 to Rs 1,166.Mutual fund holdings increased to 9.02% from 8.99%.
The share price declined 37% in three months, easing from Rs 645 to Rs 409.Mutual fund holdings rose to 0.14% from 0.13%.
Shares dropped 36% over the last three months, falling from Rs 1,878 to Rs 1,196.Mutual fund holdings increased to 14.67% from 14.32%.
The stock price fell 36% in three months, sliding from Rs 115 to Rs 73.Mutual fund holdings rose to 12.09% from 10.38%.",
economic_times,markets,The deal that changed Nifty playbook: India-US trade pact throws up over 70 winning stock ideas,"The Indian stock market surged, nearing all-time highs following the announcement of a significant India-US trade deal. This agreement, which includes tariff reductions on Indian imports, is expected to boost exports, accelerate corporate earnings, and strengthen the rupee, signaling the start of a potential economic boom.",https://economictimes.indiatimes.com/markets/stocks/news/the-deal-that-changed-nifty-playbook-india-us-trade-pact-throws-up-over-70-winning-stock-ideas/articleshow/127880162.cms,2026-02-03 08:09:05+00:00,"The Indian stock market surged, nearing all-time highs following the announcement of a significant India-US trade deal. This agreement, which includes tariff reductions on Indian imports, is expected to boost exports, accelerate corporate earnings, and strengthen the rupee, signaling the start of a potential economic boom.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
livemint,markets,SBI Mutual Fund raises stake in United Breweries to over 5%. Check details,"SBI Mutual Fund increased its stake in United Breweries to over 5% by acquiring 60,683 shares on February 1, 2026, totaling 1,32,45,816 shares. The company recently launched Kingfisher Smooth in Karnataka, targeting younger consumers with a smoother beer experience.",https://www.livemint.com/market/stock-market-news/sbi-mutual-fund-raises-stake-in-united-breweries-to-over-5-check-details-11770105685239.html,2026-02-03 08:21:09+00:00,"“The final holding of SBI Mutual Fund, under its various schemes, as at close of business hours on February 01, 2026, was 1,32,45,816 shares, which is 5.0097% of paid-up share capital of your Company,” said United Breweries in its filing.
Following the recent acquisition, SBI Mutual Fund now holds a total of 1,32,45,816 shares in United Breweries.
Recently, United Breweries shares were in focus after the company revealed the introduction of Kingfisher Smooth in Karnataka, thereby expanding Kingfisher’s reach within the mainstream strong beer sector. The launch in Karnataka, which is among India’s largest beer markets, represents a significant move in enhancing Kingfisher’s presence in this category.
The company pointed to high urban consumption, especially in Bengaluru, a favorable beer culture, and a broad presence in both on-premise locations and modern retail as reasons making Karnataka an essential market for this rollout. This launch comes after positive consumer feedback on Kingfisher Smooth in Rajasthan.
As stated by UBL, Kingfisher Smooth has been crafted for younger consumers of legal drinking age who are looking for a more mellow and accessible beer experience. This brew is made with imported hops, contains no added sugars, and aims to provide a clean, smooth flavor while still appealing to fans of stronger beers.
Kingfisher Strong remains the brand's primary full-bodied choice, while Kingfisher Smooth broadens the brand’s lineup as part of UBL’s commitment to innovation and putting consumers first, the company noted.
United Breweries share price today opened at an intraday low of₹1,467.60 per share on the BSE, the stock touched an intraday high of₹1,508.55 apiece.
According to Rajesh Bhosale, Equity Technical and Derivative Analyst at Angel One, United Breweries share prices are witnessing a bounce from the lower since last week and today it has managed to reclaim its 20DEMA, possibly, the price can extend upmove towards 1,550 level with 1,400 acting as support.
Disclaimer: The views and recommendations given in this article are those of individual analysts. These do not represent the views of Mint. We advise investors to check with certified experts before taking any investment decisions.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
economic_times,industry-auto,India-US trade deal to enhance competitiveness of auto components: ACMA,India's auto component industry welcomes the new trade deal with the US. This agreement is seen as a positive step that will boost the competitiveness of Indian goods in the American market. The deal offers greater predictability for trade and investment.,https://economictimes.indiatimes.com/industry/auto/auto-news/india-us-trade-deal-to-enhance-competitiveness-of-auto-components-acma/articleshow/127880429.cms,2026-02-03 08:22:24+00:00,"India's auto component industry welcomes the new trade deal with the US. This agreement is seen as a positive step that will boost the competitiveness of Indian goods in the American market. The deal offers greater predictability for trade and investment.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
economic_times,technology,"Paytm receives RBI compounding order, to pay Rs 18.7 lakh for Fema contravention","In a stock exchange filing on Monday, the company said the RBI has imposed a compounding fee of Rs 18.76 lakh in connection with certain investments made in Little Internet Private Limited by Little Internet Singapore. The underlying transactions, with an aggregate value of about Rs 33 crore, pertained to the period between March 2016 and June 2017.",https://economictimes.indiatimes.com/tech/technology/paytm-receives-rbi-compounding-order-to-pay-rs-18-7-lakh-for-fema-contravention/articleshow/127880610.cms,2026-02-03 08:26:57+00:00,,
economic_times,markets,"European shares hit record highs, focus shifts to earnings","European shares hit a record high on Tuesday, as a global rout ‌in ‌commodity markets appeared to stabilize, while the focus shifted to ‌corporate earnings from the likes of Amundi and Siltronic.",https://economictimes.indiatimes.com/markets/stocks/news/european-shares-hit-record-highs-focus-shifts-to-earnings/articleshow/127880640.cms,2026-02-03 08:29:29+00:00,"European shares hit a record high on Tuesday, as a global rout ‌in ‌commodity markets appeared to stabilize, while the focus shifted to ‌corporate earnings from the likes of Amundi and Siltronic.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,markets,One Mobikwik Q3 Results: Co swings to profit of Rs 4 crore vs loss YoY,"Fintech firm One Mobikwik clocked a consolidated profit of Rs 4 crore for December quarter 2025 as compared to loss a year ago, mainly on account of reduction in payment processing charges, lending operational business and cost optimization.",https://economictimes.indiatimes.com/markets/stocks/earnings/one-mobikwik-posts-profit-of-rs-4-crore-in-q3/articleshow/127880755.cms,2026-02-03 08:35:12+00:00,"Fintech firm One Mobikwik clocked a consolidated profit of Rs 4 crore for December quarter 2025 as compared to loss a year ago, mainly on account of reduction in payment processing charges, lending operational business and cost optimization.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
business_standard,finance,"Page 1009 - Personal Finance: Investing, Planning, Retirement, Loans, & Insurance - Business Standard","<a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTFA5NWVsRkdLR29ZVVIwaUxXb2dxd2VlaFA1dmE5dXhBV3Q4VVBpalFiQTE1ZHZ2SkRCLVFkWHV3MUJVeDA2R01JUThpaDh1M0xhT2tKSFBpaERMb0NIWkUyUHN6VVRGUEloSW1QdVY1Q2VFR3RWelJV?oc=5"" target=""_blank"">Page 1009 - Personal Finance: Investing, Planning, Retirement, Loans, & Insurance</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMid0FVX3lxTFA5NWVsRkdLR29ZVVIwaUxXb2dxd2VlaFA1dmE5dXhBV3Q4VVBpalFiQTE1ZHZ2SkRCLVFkWHV3MUJVeDA2R01JUThpaDh1M0xhT2tKSFBpaERMb0NIWkUyUHN6VVRGUEloSW1QdVY1Q2VFR3RWelJV?oc=5,2026-02-03 08:40:54+00:00,,
economic_times,markets,"Aditya Birla Lifestyle Brands Q3 net profit rises 14.4pc to Rs 69 cr, revenue up 9.5pc",Aditya Birla Lifestyle Brands Ltd has reported a 14.42 per cent year-on-year increase in its consolidated net profit to Rs 69.01 crore for the December quarter of FY26.,https://economictimes.indiatimes.com/markets/stocks/earnings/aditya-birla-lifestyle-brands-q3-net-profit-rises-14-4pc-to-rs-69-cr-revenue-up-9-5pc/articleshow/127880921.cms,2026-02-03 08:41:42+00:00,"Aditya Birla Lifestyle Brands Ltd has reported a 14.42 per cent year-on-year increase in its consolidated net profit to Rs 69.01 crore for the December quarter of FY26.
Choose your reason below and click on the Report button. This will alert our moderators to take action",
economic_times,markets,Euro zone bond yields rise as markets eye Fed under Warsh,"Euro zone government bond yields rose on Tuesday, ‍taking the lead from ​U.S. Treasuries as markets assessed how Kevin Warsh, tapped ⁠to be the next Federal Reserve chair, could shape the Fed's policy trajectory.",https://economictimes.indiatimes.com/markets/bonds/euro-zone-bond-yields-rise-as-markets-eye-fed-under-warsh/articleshow/127880949.cms,2026-02-03 08:44:17+00:00,"Euro zone government bond yields rose on Tuesday, ‍taking the lead from ​U.S. Treasuries as markets assessed how Kevin Warsh, tapped ⁠to be the next Federal Reserve chair, could shape the Fed's policy trajectory.
Euro zone government bond yields rose on Tuesday, ‍taking the lead from ​U.S. Treasuries as markets assessed how Kevin Warsh, tapped ⁠to be the next Federal Reserve chair, could shape the Fed's policy trajectory.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
economic_times,technology,One Mobikwik posts profit of Rs 4 crore in Q3,Revenue from operations grew by about 7% to Rs 289 crore during the quarter from Rs 269.4 crore a year ago.,https://economictimes.indiatimes.com/tech/technology/one-mobikwik-posts-profit-of-rs-4-crore-in-q3/articleshow/127881170.cms,2026-02-03 08:52:37+00:00,,
economic_times,markets,"Jefferies increases weight in Hindustan Zinc, adds Eternal in latest portfolio tweak. Check list","Jefferies revamped its India model portfolio after the India-US trade deal, boosting metals, adding Eternal, and trimming IT, while flagging auto ancillaries, chemicals, textiles, renewables and Adani Group firms as key beneficiaries of lower US tariffs.",https://economictimes.indiatimes.com/markets/stocks/news/jefferies-increases-weight-in-hindustan-zinc-adds-eternal-in-latest-portfolio-tweak-check-list/slideshow/127881485.cms,2026-02-03 09:02:19+00:00,"India’s long-awaited trade truce with the US has prompted Jefferies to rejig its India model portfolio, boosting exposure to metals and adding new US‑exposed beneficiaries even as it trims IT sector weightings. In response to the shifting macro and trade backdrop, Jefferies has announced a series of tweaks to its India model portfolio aimed at capturing the upside from the deal and recent price moves. Here’s everything you need to know
The international brokerage has added the stock to its India model portfolio. Jefferies described Eternal as an “FPI favourite”, citing strong growth and steady margin improvement across both quick commerce and food delivery. “The stock is trading 25% off its peak, offering an improving risk-reward profile,” Jefferies analyst Mahesh Nandurkar said in a note dated February 2.
The brokerage has increased its weight in the Vedanta subsidiary. Offers attractive silver and zinc exposure backed by a strong cost advantage. Spot silver prices are around 50% above the December-quarter average, supporting earnings momentum, with FY27E EBITDA growth of 41% expected.
Jeffries has increased its stake in the company and expects to see a strong quarter-on-quarter improvement as domestic steel prices rise following the safeguard duty and China’s anti-innovation measures. EBITDA is projected to increase 34% QoQ in the March quarter and 45% YoY in FY27.
Jefferies said it has reduced its exposure to the sector, with its India portfolio weight at 5.6, significantly lower than the MSCI India weight of 9.7. The cautious stance comes as foreign portfolio investors have withdrawn $34 billion from Indian markets over the past 16 months, with IT among the worst-hit sectors.
Jefferies has replaced the stock with Eternal in its portfolio. The shares are down 8% over the past one month. In the December quarter, the company reported a decline in profit after tax to Rs 498 crore, while revenue stood at Rs 4,099 crore and EBITDA came in at Rs 880.4 crore.
Jefferies has flagged auto ancillaries, solar manufacturers, chemicals, textiles and Adani Group companies as key beneficiaries of lower US tariff barriers and evolving crude sourcing patterns.The brokerage highlights Sona BLW and Bharat Forge for their meaningful exposure to the US market. In chemicals, Navin Fluorine, PI Industries and SRF are identified as potential beneficiaries. Among renewables, solar manufacturers Waaree Energies, Premier Energies and Emmvee, along with textile exporter Welspun Living, are seen as well-positioned to gain from improved export competitiveness and possible demand tailwinds from the US.Jefferies also expects Adani Group entities, including Adani Enterprises, Adani Power and Adani Energy Solutions, to benefit from a combination of energy trade linkages and infrastructure opportunities as bilateral economic ties between India and the US deepen.(Disclaimer: Recommendations, suggestions, views and opinions given by the experts are their own. These do not represent the views of The Economic Times)",
livemint,companies,"Engineers India in talks to develop Guyana's first oil refinery, says CMD Vartika Shukla","EIL is pursuing a project management role in Guyana's first oil refinery, crucial for India's energy strategy. As a significant oil importer, India seeks preferential rates and aims to strengthen ties with Guyana to ensure stable oil supply as demand grows.",https://www.livemint.com/companies/engineers-india-eil-guyana-oil-refinery-vartika-shukla-imports-energy-security-11770088740037.html,2026-02-03 09:07:17+00:00,"New Delhi:Engineers India Ltd (EIL) is in talks with the government of Guyana to help build its first oil refinery, CMD Vartika Shukla said in an interview, a step that could deepen energy ties between India and the South American country.
Guyana had first come up with a tender for a refinery with a capacity of 30,000 barrels per day. However, the plan was shelved because the capacity was found to be unviable.
“The current consideration of the authorities is to develop a refinery of 1.5 million-2 million tonne per annum (mtpa) capacity,"" an Indian government official said, requesting anonymity.
Constructing a 1.5mtpa refinery would cost about₹7,000 crore, with the PMC cost 2% of the overall capital expenditure. State-run EIL has played a key role in developing refineries globally, including in Mongolia and Nigeria, and recently won a contract to expand Africa’s largest refinery—Dangote in Nigeria.
“We are aware they (Guyana) put out a tender for investment with the refinery… We would be keen to do a PMC for that, given our expertise. Our team is there… We are in touch with the leadership in Guyana for favourably looking at us,"" Shukla said. “We will make sure that we are there in their reckoning in a very serious manner… that they take us on board, considering the excellent work that we’ve helped them with.""
EIL’s proposed project management and consultant (PMC) role for the planned refinery help will enhance India’s broader energy ties with Guyana, which has reserves of over 11 billion barrels of oil equivalent, considered the most significant global oil discovery of the past decade.
EIL may have an edge because it already has a presence in Guyana and has provided consultancy services to state-run Guyana Power and Gas Inc. for an integrated natural gas liquids plant and a 300MW combined cycle gas turbine.
“The establishment of a modular oil refinery in Guyana, developed with support from Indian companies, would serve to reduce Guyana’s reliance on imported petroleum products while enhancing national energy independence,"" according to an April 2025 study by UPES, a Dehradun-based university and sponsored by the High Commission of India in Guyana.
Queries emailed to the spokespersons of the ministry of external affairs and the High Commission of the Cooperative Republic of Guyana in New Delhi remained unanswered.
Experts said Guyana can be a key source of oil and India can play a significant role in its refining plans.
“If a country like India has a partnership with an energy-rich nation in terms of exploration or refining, it always helps in supplies of oil and products from that energy-rich country,"" said Kirit Parikh, former member (energy) at the erstwhile Planning Commission. “In such a partnership it is very difficult to stop supplies. India has had such partnerships with several countries, and this would bring in good progress in terms of assurance of supplies.""
Prashant Vasisht, senior vice president and co-group head, corporate ratings at ICRA Ltd, said that although Guyana is far from India and logistics and freight costs would be higher, the country has major reserves and has ramped up production significantly in the past few years, which can be significant for India amid diversification of imports.
“Furthermore, collaboration in terms of refinery capacity in Guyana would help enhance the relations and India can obviously provide cost-effective services both in terms of consultancy and development of the refinery, compared to other global technology and consultancy providers,“ Vasisht added.
The study by private university UPES (formerly University of Petroleum and Energy Studies), noted that the energy sector remains the cornerstone of Guyana’s development agenda.
“Therefore, the collaboration must focus on enhancing energy security, diversifying the energy mix, and integrating renewable sources, while simultaneously improving reliability and affordability,"" according to the study titled Opportunities for India-Guyana Cooperation in Energy and Infrastructure Sector.
“India and Guyana should begin by creating bilateral working groups to identify opportunities for joint investment in oil refining, oil storage and midstream logistics infrastructure. These efforts should be supported by feasibility studies and market analysis jointly undertaken by Indian public sector undertakings and Guyanese government agencies,"" it said.
In January, EIL signed a contract to expand Africa’s largest oil refinery to develop one of the world’s biggest hubs for nitrogenous fertilizers, comprising six ammonia-urea production trains. It will provide PMC and engineering, procurement and construction management services for the expansion of the Dangote Fertilizer Complex in the Lekki Free Trade Zone in Nigeria.
“This Nigeria refinery that we are building is phase two of the first one that we built. So, 650,000 barrels was the capacity in the first phase, and we are now doubling it up to 1.3 million barrels,"" Shukla said. “It will have not just transportation fuels, it’ll also have a polypropylene plant. It’ll have a propane dehydrogenation facility as well, which will again create more propylene for more polymer creation.""
On the expansion of its global footprint, Shukla said the company has an office in the UAE for its operations with Abu Dhabi National Oil Company and now plans to set up an office in Saudi Arabia to cater to Aramco, the largest oil producer in the world.
Aramco MoULast November, EIL signed a memorandum of understanding with Aramco Asia India Pvt Ltd to explore the commercial feasibility and business potential of setting up a branch office in Saudi Arabia.India imports about 90% of its crude oil requirements, accounting for about a quarter of the country’s import bill. India sourced oil worth $161 billion last fiscal.India’s oil imports are likely to continue, given the growing consumption trend. Petroleum product consumption is projected to reach a record 252.9 million metric tonnes (MMT) in FY26, according to the petroleum and natural gas ministry’s Petroleum Planning & Analysis Cell. This marks a 4.65% increase from the 241.8 MMT in FY25.
Last November, EIL signed a memorandum of understanding with Aramco Asia India Pvt Ltd to explore the commercial feasibility and business potential of setting up a branch office in Saudi Arabia.
India imports about 90% of its crude oil requirements, accounting for about a quarter of the country’s import bill. India sourced oil worth $161 billion last fiscal.
India’s oil imports are likely to continue, given the growing consumption trend. Petroleum product consumption is projected to reach a record 252.9 million metric tonnes (MMT) in FY26, according to the petroleum and natural gas ministry’s Petroleum Planning & Analysis Cell. This marks a 4.65% increase from the 241.8 MMT in FY25.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.
You are now subscribed to our newsletters. In case you can’t find any email from our side, please check the spam folder.",
